Partner ID,Field Partner Name,sector,Loan Theme ID,Loan Theme Type,country,forkiva,region,geocode_old,ISO,number,amount,LocationName,geocode,names,geo,lat,lon,mpi_region,mpi_geo,rural_pct
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Aufaga,"(-14.0166667, -171.4666667)",WSM,7,4200,"Aufaga, Samoa","[(-14.0409391, -171.5222699)]",Aufaga; Atua; Samoa,"(-14.0409391, -171.5222699)",-14.0409391,-171.5222699,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Aufaga,"(-14.0166667, -171.4666667)",WSM,1,3150,"Aufaga, Samoa","[(-14.0409391, -171.5222699)]",Aufaga; Atua; Samoa,"(-14.0409391, -171.5222699)",-14.0409391,-171.5222699,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Avao, Savaii",,WSM,9,5450,"Avao, Savaii, Samoa","[(-13.6597827, -172.4319405)]",Savai'i; Samoa,"(-13.6597827, -172.4319405)",-13.6597827,-172.4319405,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Avele,,WSM,6,4125,"Avele, Samoa","[(-13.8704504, -171.7616114)]",Avele; Apia; Upolu; Samoa,"(-13.8704504, -171.7616114)",-13.8704504,-171.7616114,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Elise Fou,,WSM,1,5975,"Elise Fou, Samoa","[(-13.8271683, -171.7998891)]",Elisefou; Vaitele; Upolu; Samoa,"(-13.8271683, -171.7998891)",-13.827168300000002,-171.79988909999997,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Elise Fou,,WSM,2,1125,"Elise Fou, Samoa","[(-13.8271683, -171.7998891)]",Elisefou; Vaitele; Upolu; Samoa,"(-13.8271683, -171.7998891)",-13.827168300000002,-171.79988909999997,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Eva,"(-13.8666667, -171.5833333)",WSM,15,11775,"Eva, Samoa","[(38.72908109999999, -121.2474547)]",Samoa Way; South Cirby; Roseville; Placer County; California; United States; 95661,"(38.72908109999999, -121.2474547)",38.7290811,-121.2474547,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,FALEATIU TAI,,WSM,15,16950,"FALEATIU TAI, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,FAUSAGA,,WSM,7,5925,"FAUSAGA, Samoa","[(-14.000908, -171.8227778)]",Fausaga; Upolu; Samoa,"(-14.000908, -171.8227778)",-14.000908,-171.8227778,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Faala Palauli,,WSM,2,5725,"Faala Palauli, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faala Palauli,,WSM,27,22225,"Faala Palauli, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000003yhdw,Higher Education,Samoa,No,Faatoia,,WSM,2,800,"Faatoia, Samoa","[(-13.8414209, -171.7534065)]",Faatoia; Apia; Upolu; Samoa,"(-13.8414209, -171.7534065)",-13.8414209,-171.75340649999995,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faatoia,,WSM,10,10350,"Faatoia, Samoa","[(-13.8414209, -171.7534065)]",Faatoia; Apia; Upolu; Samoa,"(-13.8414209, -171.7534065)",-13.8414209,-171.75340649999995,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Faatoia,,WSM,3,11775,"Faatoia, Samoa","[(-13.8414209, -171.7534065)]",Faatoia; Apia; Upolu; Samoa,"(-13.8414209, -171.7534065)",-13.8414209,-171.75340649999995,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Faga, Savaii Island",,WSM,1,750,"Faga, Savaii Island, Samoa","[(-13.6424587, -172.1971926)]",Faga; Savai'i; Samoa,"(-13.6424587, -172.1971926)",-13.6424587,-172.1971926,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fagafau,,WSM,4,2600,"Fagafau, Samoa","[(-13.645157, -172.6631969)]",Fagafau; Savai'i; Samoa,"(-13.645157, -172.6631969)",-13.645157,-172.6631969,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fagalii Uta,,WSM,70,53675,"Fagalii Uta, Samoa","[(-13.8453186, -171.7410973)]",Fagali'i; Apia; Upolu; Samoa,"(-13.8453186, -171.7410973)",-13.8453186,-171.74109730000004,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000003yhdw,Higher Education,Samoa,No,Fagalii Uta,,WSM,1,400,"Fagalii Uta, Samoa","[(-13.8453186, -171.7410973)]",Fagali'i; Apia; Upolu; Samoa,"(-13.8453186, -171.7410973)",-13.8453186,-171.74109730000004,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Fagalii Uta,,WSM,2,7900,"Fagalii Uta, Samoa","[(-13.8453186, -171.7410973)]",Fagali'i; Apia; Upolu; Samoa,"(-13.8453186, -171.7410973)",-13.8453186,-171.74109730000004,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fagaloa Taelefaga,,WSM,16,12250,"Fagaloa Taelefaga, Samoa","[(-13.9433332, -171.5695827)]",Taelefaga; Upolu; Samoa,"(-13.9433332, -171.5695827)",-13.9433332,-171.56958269999996,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002Y8pD,Seasonal Worker,Samoa,No,"Fagamalo, Savaii",,WSM,1,1375,"Fagamalo, Savaii, Samoa","[(-13.4413249, -172.3553608)]",Fagamalo; Gaga'emauga; Savai'i; Samoa,"(-13.4413249, -172.3553608)",-13.4413249,-172.3553608,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Fagamalo, Savaii",,WSM,18,10875,"Fagamalo, Savaii, Samoa","[(-13.4413249, -172.3553608)]",Fagamalo; Gaga'emauga; Savai'i; Samoa,"(-13.4413249, -172.3553608)",-13.4413249,-172.3553608,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,"Fagamalo, Savaii",,WSM,1,1825,"Fagamalo, Savaii, Samoa","[(-13.4413249, -172.3553608)]",Fagamalo; Gaga'emauga; Savai'i; Samoa,"(-13.4413249, -172.3553608)",-13.4413249,-172.3553608,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fagasa Savaii,,WSM,2,975,"Fagasa Savaii, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fagasa,,WSM,12,6725,"Fagasa, Samoa","[(-14.2870471, -170.7179767)]",Fagasa; Ituau; Eastern; American Samoa,"(-14.2870471, -170.7179767)",-14.2870471,-170.7179767,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,"Faiaai, Savaii",,WSM,1,4000,"Faiaai, Savaii, Samoa","[(-13.6769364, -172.6377091)]",Faiaai Beach; Samoa,"(-13.6769364, -172.6377091)",-13.6769364,-172.6377091,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Faiaai, Savaii",,WSM,6,3450,"Faiaai, Savaii, Samoa","[(-13.6769364, -172.6377091)]",Faiaai Beach; Samoa,"(-13.6769364, -172.6377091)",-13.6769364,-172.6377091,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Falealili,"(-14.0166667, -171.6833333)",WSM,12,7875,"Falealili, Samoa","[(-13.8419318, -171.7593527)]",Falealili Street; Apia; Tuamasaga; Samoa,"(-13.8419318, -171.7593527)",-13.8419318,-171.75935269999997,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Falealupo Savaii,,WSM,22,16000,"Falealupo Savaii, Samoa","[(-13.4993052, -172.7872919)]",Falealupo; Savai'i; Samoa,"(-13.4993052, -172.7872919)",-13.4993052,-172.7872919,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Falealupo, Savaii",,WSM,12,8950,"Falealupo, Savaii, Samoa","[(-13.4993052, -172.7872919)]",Falealupo; Savai'i; Samoa,"(-13.4993052, -172.7872919)",-13.4993052,-172.7872919,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faleapuna,"(-13.8666667, -171.5666667)",WSM,12,8525,"Faleapuna, Samoa","[(-13.8775604, -171.5904869)]",Faleapuna; Atua; Samoa,"(-13.8775604, -171.5904869)",-13.877560399999998,-171.5904869,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Faleaseela,,WSM,1,6000,"Faleaseela, Samoa","[(-13.9349082, -171.9691638)]",Falease'ela; A'ana; Samoa,"(-13.9349082, -171.9691638)",-13.9349082,-171.9691638,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faleaseela,,WSM,1,400,"Faleaseela, Samoa","[(-13.9349082, -171.9691638)]",Falease'ela; A'ana; Samoa,"(-13.9349082, -171.9691638)",-13.9349082,-171.9691638,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Faleasiu,,WSM,4,19050,"Faleasiu, Samoa","[(-13.8084233, -171.9282464)]",Faleasiu; A'ana; Samoa,"(-13.8084233, -171.9282464)",-13.8084233,-171.9282464,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faleasiu,,WSM,88,66100,"Faleasiu, Samoa","[(-13.8084233, -171.9282464)]",Faleasiu; A'ana; Samoa,"(-13.8084233, -171.9282464)",-13.8084233,-171.9282464,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Falefa,"(-13.8833333, -171.55)",WSM,12,5825,"Falefa, Samoa","[(-13.8875282, -171.5877457)]",Falefa; Atua; Samoa,"(-13.8875282, -171.5877457)",-13.8875282,-171.5877457,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Falelauniu,,WSM,28,18800,"Falelauniu, Samoa","[(-13.857986, -171.83778)]",Camp Samoa Community; Apia; Samoa,"(-13.857986, -171.83778)",-13.857986,-171.83778,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002Y8pD,Seasonal Worker,Samoa,No,Falelauniu,,WSM,2,2325,"Falelauniu, Samoa","[(-13.857986, -171.83778)]",Camp Samoa Community; Apia; Samoa,"(-13.857986, -171.83778)",-13.857986,-171.83778,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,"Falelima, Savaii",,WSM,1,3925,"Falelima, Savaii, Samoa","[(-13.5675307, -172.7367372)]",Falelima; Savai'i; Samoa,"(-13.5675307, -172.7367372)",-13.5675307,-172.7367372,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Falelima, Savaii",,WSM,16,11600,"Falelima, Savaii, Samoa","[(-13.5675307, -172.7367372)]",Falelima; Savai'i; Samoa,"(-13.5675307, -172.7367372)",-13.5675307,-172.7367372,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faleseela,,WSM,5,4300,"Faleseela, Samoa","[(-13.9349082, -171.9691638)]",Falease'ela; A'ana; Samoa,"(-13.9349082, -171.9691638)",-13.9349082,-171.9691638,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Faletagaloa, Savaii",,WSM,12,7050,"Faletagaloa, Savaii, Samoa","[(-13.470721, -172.4258444)]",Faletagaloa; Savai'i; Samoa,"(-13.470721, -172.4258444)",-13.470721,-172.42584440000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faleula Fogaa,,WSM,6,3175,"Faleula Fogaa, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Faleula,"(-13.8, -171.8)",WSM,2,9925,"Faleula, Samoa","[(-13.7973358, -171.8319995)]",Fale'ula; Upolu; Samoa,"(-13.7973358, -171.8319995)",-13.7973358,-171.83199950000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Faleula,"(-13.8, -171.8)",WSM,36,23150,"Faleula, Samoa","[(-13.7973358, -171.8319995)]",Fale'ula; Upolu; Samoa,"(-13.7973358, -171.8319995)",-13.7973358,-171.83199950000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Fasitoo Tai,,WSM,2,9850,"Fasitoo Tai, Samoa","[(-13.8283677, -171.9664367)]",Fasito'otai; A'ana; Samoa,"(-13.8283677, -171.9664367)",-13.8283677,-171.96643669999997,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002Y8pD,Seasonal Worker,Samoa,No,Fasitoo Tai,,WSM,1,775,"Fasitoo Tai, Samoa","[(-13.8283677, -171.9664367)]",Fasito'otai; A'ana; Samoa,"(-13.8283677, -171.9664367)",-13.8283677,-171.96643669999997,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fasitoo Tai,,WSM,68,51700,"Fasitoo Tai, Samoa","[(-13.8283677, -171.9664367)]",Fasito'otai; A'ana; Samoa,"(-13.8283677, -171.9664367)",-13.8283677,-171.96643669999997,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fasitoo Uta,,WSM,3,2350,"Fasitoo Uta, Samoa","[(-13.8117019, -171.940524)]",Fasito'outa; A'ana; Samoa,"(-13.8117019, -171.940524)",-13.8117019,-171.940524,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fatausi Savaii,,WSM,8,7275,"Fatausi Savaii, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Fatausi Savaii,,WSM,1,1625,"Fatausi Savaii, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fatuvalu savaii,,WSM,1,775,"Fatuvalu savaii, Samoa","[(-13.4694489, -172.4312632)]",Fatuvalu; Savai'i; Samoa,"(-13.4694489, -172.4312632)",-13.4694489,-172.4312632,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,"Foailalo, Savaii",,WSM,1,3875,"Foailalo, Savaii, Samoa","[(-13.7002152, -172.6044424)]",Foailalo; Savai'i; Samoa,"(-13.7002152, -172.6044424)",-13.7002152,-172.6044424,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Foailalo, Savaii",,WSM,14,8975,"Foailalo, Savaii, Samoa","[(-13.7002152, -172.6044424)]",Foailalo; Savai'i; Samoa,"(-13.7002152, -172.6044424)",-13.7002152,-172.6044424,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Foaluga Savaii,,WSM,11,6450,"Foaluga Savaii, Samoa","[(-13.6597827, -172.4319405)]",Savai'i; Samoa,"(-13.6597827, -172.4319405)",-13.6597827,-172.4319405,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fogapoa Savaii,,WSM,13,9200,"Fogapoa Savaii, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Fogapoa Savaii,,WSM,2,4700,"Fogapoa Savaii, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fogasavaii Savaii,,WSM,8,6425,"Fogasavaii Savaii, Samoa","[(-13.6783988, -172.6324753)]",Fogasavaii; Savai'i; Samoa,"(-13.6783988, -172.6324753)",-13.678398800000002,-172.6324753,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002Y8pD,Seasonal Worker,Samoa,No,Fogatuli,"(-13.6166667, -172.6166667)",WSM,1,800,"Fogatuli, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fugalei,,WSM,3,2025,"Fugalei, Samoa","[(-13.8357564, -171.777335)]",Fugalei; Apia; Upolu; Samoa,"(-13.8357564, -171.777335)",-13.8357564,-171.77733500000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Fusi Safata,,WSM,1,4850,"Fusi Safata, Samoa","[(-13.9776158, -171.8664642)]",Safata College; Main South Coast Road; Tuamasaga; Samoa,"(-13.9776158, -171.8664642)",-13.9776158,-171.8664642,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fusi Safata,,WSM,12,11625,"Fusi Safata, Samoa","[(-13.9776158, -171.8664642)]",Safata College; Main South Coast Road; Tuamasaga; Samoa,"(-13.9776158, -171.8664642)",-13.9776158,-171.8664642,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Fusi Safotulafai, Savaii Island",,WSM,15,6725,"Fusi Safotulafai, Savaii Island, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,"Fusi Safotulafai, Savaii Island",,WSM,1,1625,"Fusi Safotulafai, Savaii Island, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Fusi Saoluafata,,WSM,16,16400,"Fusi Saoluafata, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Fusi Saoluafata,,WSM,1,3825,"Fusi Saoluafata, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Gagaifo,,WSM,39,35725,"Gagaifo, Samoa",,,"(1000.0, 1000.0)",,,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Gataivai Savaii,,WSM,22,16650,"Gataivai Savaii, Samoa","[(-13.7720906, -172.3899338)]",Gataivai; Palauli; Samoa,"(-13.7720906, -172.3899338)",-13.7720906,-172.38993380000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Gataivai Savaii,,WSM,1,1825,"Gataivai Savaii, Samoa","[(-13.7720906, -172.3899338)]",Gataivai; Palauli; Samoa,"(-13.7720906, -172.3899338)",-13.7720906,-172.38993380000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002VUUG,SME,Samoa,No,Gautavai Savaii,,WSM,2,10850,"Gautavai Savaii, Samoa","[(-13.7720906, -172.3899338)]",Gataivai; Palauli; Samoa,"(-13.7720906, -172.3899338)",-13.7720906,-172.38993380000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,Gautavai Savaii,,WSM,16,9800,"Gautavai Savaii, Samoa","[(-13.7720906, -172.3899338)]",Gataivai; Palauli; Samoa,"(-13.7720906, -172.3899338)",-13.7720906,-172.38993380000005,WSM,,90.0
15,South Pacific Business Development (SPBD) - Samoa,General Financial Inclusion,a1050000002YAcr,Underserved,Samoa,No,"Iva, Savaii Island",,WSM,38,26250,"Iva, Savaii Island, Samoa","[(-13.7075912, -172.2121421)]",Iva; Savai'i; Samoa,"(-13.7075912, -172.2121421)",-13.707591199999998,-172.2121421,WSM,,90.0
